ID	IUPAC_solid	SMILES_solid	IUPAC_anion	SMILES_anion	IUPAC_cation	SMILES_cation	Mole_fraction	Weight_fraction	Parts of Solvent	Temperature.K	logP_anion	Atom count_anion	Molecular weight_anion	molecular_anion	Aliphatic atom count_anion	Aromatic atom count_anion	Van der Waals surface area (3D)_anion	ASA_anion	donorcount_anion	acceptorcount_anion	Refractivity_anion	Bond count_anion	Smallest ring size_anion	Balaban index_anion	Rotatable bond count_anion	MMFF94 energy_anion	Fused ring count_anion	logP_cation	Atom count_cation	Molecular weight_cation	molecular_cation	Aliphatic atom count_cation	Aromatic atom count_cation	Van der Waals surface area (3D)_cation	ASA_cation	donorcount_cation	acceptorcount_cation	Refractivity_cation	Bond count_cation	Smallest ring size_cation	Balaban index_cation	Rotatable bond count_cation	MMFF94 energy_cation	Fused ring count_cation	logP_solid	Atom count_solid	Molecular weight_solid	molecular_solid	Aliphatic atom count_solid	Aromatic atom count_solid	Van der Waals surface area (3D)_solid	ASA_solid	donorcount_solid	acceptorcount_solid	Refractivity_solid	Bond count_solid	Smallest ring size_solid	Rotatable bond count_solid	Fused ring count_solid
D-cellobiose_tris(2-hydroxyethyl)_methylammonium_methylsulfate_323.8K	D-cellobiose	[H]OC([H])([H])[C@@]1([H])OC([H])(O[C@@]2([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O[H])O[C@]2([H])C([H])([H])O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H]	methylsulfate	[H]C([H])([H])OS([O-])(=O)=O	tris(2-hydroxyethyl)_methylammonium	[H]OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])C([H])([H])O[H])C([H])([H])C([H])([H])O[H]	0.023999999997746	0.029665899072373	32.7087373472278	323.8	-0.46	9	111.09	8.11	6	0	145.96	289.88	0	3	17.13	8	0	3.17	1	16.73	0	-6.04	29	164.224	18.29	11	0	306.84	326.19	3	3	54.78	28	0	3.79	6	112.51	0	-4.7	45	342.297	31.45	23	0	448.22	407.75	8	11	68.34	46	6	4	0
D-cellobiose_tris(2-hydroxyethyl)_methylammonium_methylsulfate_313.15K	D-cellobiose	[H]OC([H])([H])[C@@]1([H])OC([H])(O[C@@]2([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O[H])O[C@]2([H])C([H])([H])O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H]	methylsulfate	[H]C([H])([H])OS([O-])(=O)=O	tris(2-hydroxyethyl)_methylammonium	[H]OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])C([H])([H])O[H])C([H])([H])C([H])([H])O[H]	0.016999999998392	0.021048985117212	46.5082287545682	313.15	-0.46	9	111.09	8.11	6	0	145.96	289.88	0	3	17.13	8	0	3.17	1	16.73	0	-6.04	29	164.224	18.29	11	0	306.84	326.19	3	3	54.78	28	0	3.79	6	112.51	0	-4.7	45	342.297	31.45	23	0	448.22	407.75	8	11	68.34	46	6	4	0
D-sucrose_tris(2-hydroxyethyl)_methylammonium_methylsulfate_323.8K	D-sucrose	[H]OC([H])([H])[C@]1([H])O[C@@](O[C@]2([H])O[C@@]([H])(C([H])([H])O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]2([H])O[H])(C([H])([H])O[H])[C@]([H])(O[H])[C@@]1([H])O[H]	methylsulfate	[H]C([H])([H])OS([O-])(=O)=O	tris(2-hydroxyethyl)_methylammonium	[H]OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])C([H])([H])O[H])C([H])([H])C([H])([H])O[H]	0.015999999998485	0.019815610737626	49.4652626275699	323.8	-0.46	9	111.09	8.11	6	0	145.96	289.88	0	3	17.13	8	0	3.17	1	16.73	0	-6.04	29	164.224	18.29	11	0	306.84	326.19	3	3	54.78	28	0	3.79	6	112.51	0	-4.53	45	342.297	31.24	23	0	454.84	408.66	8	11	68.77	46	5	5	0
D-sucrose_tris(2-hydroxyethyl)_methylammonium_methylsulfate_313.15K	D-sucrose	[H]OC([H])([H])[C@]1([H])O[C@@](O[C@]2([H])O[C@@]([H])(C([H])([H])O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]2([H])O[H])(C([H])([H])O[H])[C@]([H])(O[H])[C@@]1([H])O[H]	methylsulfate	[H]C([H])([H])OS([O-])(=O)=O	tris(2-hydroxyethyl)_methylammonium	[H]OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])C([H])([H])O[H])C([H])([H])C([H])([H])O[H]	0.013999999998671	0.017347067634438	56.6466306048621	313.15	-0.46	9	111.09	8.11	6	0	145.96	289.88	0	3	17.13	8	0	3.17	1	16.73	0	-6.04	29	164.224	18.29	11	0	306.84	326.19	3	3	54.78	28	0	3.79	6	112.51	0	-4.53	45	342.297	31.24	23	0	454.84	408.66	8	11	68.77	46	5	5	0
D-cellobiose_tris(2-hydroxyethyl)_methylammonium_methylsulfate_302.15K	D-cellobiose	[H]OC([H])([H])[C@@]1([H])OC([H])(O[C@@]2([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O[H])O[C@]2([H])C([H])([H])O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H]	methylsulfate	[H]C([H])([H])OS([O-])(=O)=O	tris(2-hydroxyethyl)_methylammonium	[H]OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])C([H])([H])O[H])C([H])([H])C([H])([H])O[H]	0.009699999999076	0.012031584144494	82.1145747717384	302.15	-0.46	9	111.09	8.11	6	0	145.96	289.88	0	3	17.13	8	0	3.17	1	16.73	0	-6.04	29	164.224	18.29	11	0	306.84	326.19	3	3	54.78	28	0	3.79	6	112.51	0	-4.7	45	342.297	31.45	23	0	448.22	407.75	8	11	68.34	46	6	4	0
D-sucrose_tris(2-hydroxyethyl)_methylammonium_methylsulfate_302.15K	D-sucrose	[H]OC([H])([H])[C@]1([H])O[C@@](O[C@]2([H])O[C@@]([H])(C([H])([H])O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]2([H])O[H])(C([H])([H])O[H])[C@]([H])(O[H])[C@@]1([H])O[H]	methylsulfate	[H]C([H])([H])OS([O-])(=O)=O	tris(2-hydroxyethyl)_methylammonium	[H]OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])C([H])([H])O[H])C([H])([H])C([H])([H])O[H]	0.009199999999123	0.011412784472679	86.6210360752837	302.15	-0.46	9	111.09	8.11	6	0	145.96	289.88	0	3	17.13	8	0	3.17	1	16.73	0	-6.04	29	164.224	18.29	11	0	306.84	326.19	3	3	54.78	28	0	3.79	6	112.51	0	-4.53	45	342.297	31.24	23	0	454.84	408.66	8	11	68.77	46	5	5	0
dibenzothiophene_triisobutylmethylphosphonium_p-toluenesulfonate_353.15K	dibenzothiophene	[H]c1c([H])c([H])c2c(sc3c([H])c([H])c([H])c([H])c23)c1[H]	p-toluenesulfonate	[H]c1c([H])c(c([H])c([H])c1C([H])([H])[H])S([O-])(=O)=O	triisobutylmethylphosphonium	[H]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[P+](C([H])([H])[H])(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]	0.578329410809116	0.394091813246507	1.53747976077466	353.15	1.67	18	171.19	16.09	5	6	239.71	372.98	0	3	40.6	18	6	2.18	1	139.07	0	4.11	44	217.356	27.65	14	0	470.95	486.7	0	0	68.78	43	0	4.32	6	28.91	0	3.94	21	184.26	20.13	0	13	240.94	338.64	0	0	55.63	23	5	0	3
dibenzothiophene_triisobutylmethylphosphonium_p-toluenesulfonate_343.15K	dibenzothiophene	[H]c1c([H])c([H])c2c(sc3c([H])c([H])c([H])c([H])c23)c1[H]	p-toluenesulfonate	[H]c1c([H])c(c([H])c([H])c1C([H])([H])[H])S([O-])(=O)=O	triisobutylmethylphosphonium	[H]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[P+](C([H])([H])[H])(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]	0.539427805476947	0.357088271776382	1.80042801469051	343.15	1.67	18	171.19	16.09	5	6	239.71	372.98	0	3	40.6	18	6	2.18	1	139.07	0	4.11	44	217.356	27.65	14	0	470.95	486.7	0	0	68.78	43	0	4.32	6	28.91	0	3.94	21	184.26	20.13	0	13	240.94	338.64	0	0	55.63	23	5	0	3
dibenzothiophene_triisobutylmethylphosphonium_p-toluenesulfonate_333.15K	dibenzothiophene	[H]c1c([H])c([H])c2c(sc3c([H])c([H])c([H])c([H])c23)c1[H]	p-toluenesulfonate	[H]c1c([H])c(c([H])c([H])c1C([H])([H])[H])S([O-])(=O)=O	triisobutylmethylphosphonium	[H]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[P+](C([H])([H])[H])(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]	0.433259557615791	0.266075081954865	2.75833765662292	333.15	1.67	18	171.19	16.09	5	6	239.71	372.98	0	3	40.6	18	6	2.18	1	139.07	0	4.11	44	217.356	27.65	14	0	470.95	486.7	0	0	68.78	43	0	4.32	6	28.91	0	3.94	21	184.26	20.13	0	13	240.94	338.64	0	0	55.63	23	5	0	3
dibenzothiophene_triisobutylmethylphosphonium_p-toluenesulfonate_323.15K	dibenzothiophene	[H]c1c([H])c([H])c2c(sc3c([H])c([H])c([H])c([H])c23)c1[H]	p-toluenesulfonate	[H]c1c([H])c(c([H])c([H])c1C([H])([H])[H])S([O-])(=O)=O	triisobutylmethylphosphonium	[H]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[P+](C([H])([H])[H])(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]	0.226675852060061	0.122041194218829	7.19395456100606	323.15	1.67	18	171.19	16.09	5	6	239.71	372.98	0	3	40.6	18	6	2.18	1	139.07	0	4.11	44	217.356	27.65	14	0	470.95	486.7	0	0	68.78	43	0	4.32	6	28.91	0	3.94	21	184.26	20.13	0	13	240.94	338.64	0	0	55.63	23	5	0	3
dibenzothiophene_triisobutylmethylphosphonium_p-toluenesulfonate_313.15K	dibenzothiophene	[H]c1c([H])c([H])c2c(sc3c([H])c([H])c([H])c([H])c23)c1[H]	p-toluenesulfonate	[H]c1c([H])c(c([H])c([H])c1C([H])([H])[H])S([O-])(=O)=O	triisobutylmethylphosphonium	[H]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[P+](C([H])([H])[H])(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]	0.070094509239484	0.034512810554037	27.974748331038	313.15	1.67	18	171.19	16.09	5	6	239.71	372.98	0	3	40.6	18	6	2.18	1	139.07	0	4.11	44	217.356	27.65	14	0	470.95	486.7	0	0	68.78	43	0	4.32	6	28.91	0	3.94	21	184.26	20.13	0	13	240.94	338.64	0	0	55.63	23	5	0	3
dibenzothiophene_triisobutylmethylphosphonium_p-toluenesulfonate_303.15K	dibenzothiophene	[H]c1c([H])c([H])c2c(sc3c([H])c([H])c([H])c([H])c23)c1[H]	p-toluenesulfonate	[H]c1c([H])c(c([H])c([H])c1C([H])([H])[H])S([O-])(=O)=O	triisobutylmethylphosphonium	[H]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[P+](C([H])([H])[H])(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]	0.013613536473673	0.006502483604536	152.787392759045	303.15	1.67	18	171.19	16.09	5	6	239.71	372.98	0	3	40.6	18	6	2.18	1	139.07	0	4.11	44	217.356	27.65	14	0	470.95	486.7	0	0	68.78	43	0	4.32	6	28.91	0	3.94	21	184.26	20.13	0	13	240.94	338.64	0	0	55.63	23	5	0	3
dibenzothiophene_trihexyl(tetradecyl)phosphonium_dicyanamide_353.15K	dibenzothiophene	[H]c1c([H])c([H])c2c(sc3c([H])c([H])c([H])c([H])c23)c1[H]	dicyanamide	N#C[N-]C#N	trihexyl(tetradecyl)phosphonium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[P+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.725869851900943	0.470124496152841	1.12709613768965	353.15	-0.23	5	66.044	5.04	5	0	78.13	180.55	0	3	16.01	4	0	2.19	0	8.18	0	12.69	101	483.869	68.64	33	0	1055.78	1206.39	0	0	156.7	100	0	4.34	28	8.06	0	3.94	21	184.26	20.13	0	13	240.94	338.64	0	0	55.63	23	5	0	3
dibenzothiophene_trihexyl(tetradecyl)phosphonium_dicyanamide_343.15K	dibenzothiophene	[H]c1c([H])c([H])c2c(sc3c([H])c([H])c([H])c([H])c23)c1[H]	dicyanamide	N#C[N-]C#N	trihexyl(tetradecyl)phosphonium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[P+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.696008580410877	0.434122771108838	1.30349584622294	343.15	-0.23	5	66.044	5.04	5	0	78.13	180.55	0	3	16.01	4	0	2.19	0	8.18	0	12.69	101	483.869	68.64	33	0	1055.78	1206.39	0	0	156.7	100	0	4.34	28	8.06	0	3.94	21	184.26	20.13	0	13	240.94	338.64	0	0	55.63	23	5	0	3
dibenzothiophene_trihexyl(tetradecyl)phosphonium_dicyanamide_333.15K	dibenzothiophene	[H]c1c([H])c([H])c2c(sc3c([H])c([H])c([H])c([H])c23)c1[H]	dicyanamide	N#C[N-]C#N	trihexyl(tetradecyl)phosphonium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[P+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.563682256710606	0.302105361279417	2.31010345451996	333.15	-0.23	5	66.044	5.04	5	0	78.13	180.55	0	3	16.01	4	0	2.19	0	8.18	0	12.69	101	483.869	68.64	33	0	1055.78	1206.39	0	0	156.7	100	0	4.34	28	8.06	0	3.94	21	184.26	20.13	0	13	240.94	338.64	0	0	55.63	23	5	0	3
dibenzothiophene_trihexyl(tetradecyl)phosphonium_dicyanamide_323.15K	dibenzothiophene	[H]c1c([H])c([H])c2c(sc3c([H])c([H])c([H])c([H])c23)c1[H]	dicyanamide	N#C[N-]C#N	trihexyl(tetradecyl)phosphonium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[P+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.462919600823044	0.224086885107263	3.46255477879186	323.15	-0.23	5	66.044	5.04	5	0	78.13	180.55	0	3	16.01	4	0	2.19	0	8.18	0	12.69	101	483.869	68.64	33	0	1055.78	1206.39	0	0	156.7	100	0	4.34	28	8.06	0	3.94	21	184.26	20.13	0	13	240.94	338.64	0	0	55.63	23	5	0	3
dibenzothiophene_trihexyl(tetradecyl)phosphonium_dicyanamide_313.15K	dibenzothiophene	[H]c1c([H])c([H])c2c(sc3c([H])c([H])c([H])c([H])c23)c1[H]	dicyanamide	N#C[N-]C#N	trihexyl(tetradecyl)phosphonium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[P+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.208345894000173	0.081037210643098	11.3400101270042	313.15	-0.23	5	66.044	5.04	5	0	78.13	180.55	0	3	16.01	4	0	2.19	0	8.18	0	12.69	101	483.869	68.64	33	0	1055.78	1206.39	0	0	156.7	100	0	4.34	28	8.06	0	3.94	21	184.26	20.13	0	13	240.94	338.64	0	0	55.63	23	5	0	3
dibenzothiophene_trihexyl(tetradecyl)phosphonium_dicyanamide_303.15K	dibenzothiophene	[H]c1c([H])c([H])c2c(sc3c([H])c([H])c([H])c([H])c23)c1[H]	dicyanamide	N#C[N-]C#N	trihexyl(tetradecyl)phosphonium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[P+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.046023085109653	0.015907821987811	61.8621567909321	303.15	-0.23	5	66.044	5.04	5	0	78.13	180.55	0	3	16.01	4	0	2.19	0	8.18	0	12.69	101	483.869	68.64	33	0	1055.78	1206.39	0	0	156.7	100	0	4.34	28	8.06	0	3.94	21	184.26	20.13	0	13	240.94	338.64	0	0	55.63	23	5	0	3
dibenzothiophene_trihexyl(tetradecyl)phosphonium_chloride_353.15K	dibenzothiophene	[H]c1c([H])c([H])c2c(sc3c([H])c([H])c([H])c([H])c23)c1[H]	chloride	[Cl-]	trihexyl(tetradecyl)phosphonium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[P+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.759857319781829	0.528899477835449	0.8907184482249	353.15	0.61	1	35.45	2.39	1	0	38.48	124.69	0	0	5.62	0	0	0	0	0	0	12.69	101	483.869	68.64	33	0	1055.78	1206.39	0	0	156.7	100	0	4.34	28	8.06	0	3.94	21	184.26	20.13	0	13	240.94	338.64	0	0	55.63	23	5	0	3
dibenzothiophene_trihexyl(tetradecyl)phosphonium_chloride_343.15K	dibenzothiophene	[H]c1c([H])c([H])c2c(sc3c([H])c([H])c([H])c([H])c23)c1[H]	chloride	[Cl-]	trihexyl(tetradecyl)phosphonium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[P+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.613109762292745	0.359907052413535	1.77849515116196	343.15	0.61	1	35.45	2.39	1	0	38.48	124.69	0	0	5.62	0	0	0	0	0	0	12.69	101	483.869	68.64	33	0	1055.78	1206.39	0	0	156.7	100	0	4.34	28	8.06	0	3.94	21	184.26	20.13	0	13	240.94	338.64	0	0	55.63	23	5	0	3
dibenzothiophene_trihexyl(tetradecyl)phosphonium_chloride_333.15K	dibenzothiophene	[H]c1c([H])c([H])c2c(sc3c([H])c([H])c([H])c([H])c23)c1[H]	chloride	[Cl-]	trihexyl(tetradecyl)phosphonium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[P+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.399449737354325	0.19093766845052	4.23731125510806	333.15	0.61	1	35.45	2.39	1	0	38.48	124.69	0	0	5.62	0	0	0	0	0	0	12.69	101	483.869	68.64	33	0	1055.78	1206.39	0	0	156.7	100	0	4.34	28	8.06	0	3.94	21	184.26	20.13	0	13	240.94	338.64	0	0	55.63	23	5	0	3
dibenzothiophene_trihexyl(tetradecyl)phosphonium_chloride_323.15K	dibenzothiophene	[H]c1c([H])c([H])c2c(sc3c([H])c([H])c([H])c([H])c23)c1[H]	chloride	[Cl-]	trihexyl(tetradecyl)phosphonium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[P+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.177166811165928	0.07097339403138	13.0897869356207	323.15	0.61	1	35.45	2.39	1	0	38.48	124.69	0	0	5.62	0	0	0	0	0	0	12.69	101	483.869	68.64	33	0	1055.78	1206.39	0	0	156.7	100	0	4.34	28	8.06	0	3.94	21	184.26	20.13	0	13	240.94	338.64	0	0	55.63	23	5	0	3
dibenzothiophene_trihexyl(tetradecyl)phosphonium_chloride_313.15K	dibenzothiophene	[H]c1c([H])c([H])c2c(sc3c([H])c([H])c([H])c([H])c23)c1[H]	chloride	[Cl-]	trihexyl(tetradecyl)phosphonium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[P+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.024674593186107	0.008896442035456	111.404486649226	313.15	0.61	1	35.45	2.39	1	0	38.48	124.69	0	0	5.62	0	0	0	0	0	0	12.69	101	483.869	68.64	33	0	1055.78	1206.39	0	0	156.7	100	0	4.34	28	8.06	0	3.94	21	184.26	20.13	0	13	240.94	338.64	0	0	55.63	23	5	0	3
dibenzothiophene_trihexyl(tetradecyl)phosphonium_chloride_303.15K	dibenzothiophene	[H]c1c([H])c([H])c2c(sc3c([H])c([H])c([H])c([H])c23)c1[H]	chloride	[Cl-]	trihexyl(tetradecyl)phosphonium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[P+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.002531399656293	0.000899637302802	1110.55906595364	303.15	0.61	1	35.45	2.39	1	0	38.48	124.69	0	0	5.62	0	0	0	0	0	0	12.69	101	483.869	68.64	33	0	1055.78	1206.39	0	0	156.7	100	0	4.34	28	8.06	0	3.94	21	184.26	20.13	0	13	240.94	338.64	0	0	55.63	23	5	0	3
dibenzothiophene_trihexyl(tetradecyl)phosphonium_bromide_353.15K	dibenzothiophene	[H]c1c([H])c([H])c2c(sc3c([H])c([H])c([H])c([H])c23)c1[H]	bromide	[Br-]	trihexyl(tetradecyl)phosphonium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[P+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.72967473508661	0.468707773897945	1.13352552632877	353.15	0.8	1	79.905	3.36	1	0	43.01	132.73	0	0	8.6	0	0	0	0	0	0	12.69	101	483.869	68.64	33	0	1055.78	1206.39	0	0	156.7	100	0	4.34	28	8.06	0	3.94	21	184.26	20.13	0	13	240.94	338.64	0	0	55.63	23	5	0	3
dibenzothiophene_trihexyl(tetradecyl)phosphonium_bromide_343.15K	dibenzothiophene	[H]c1c([H])c([H])c2c(sc3c([H])c([H])c([H])c([H])c23)c1[H]	bromide	[Br-]	trihexyl(tetradecyl)phosphonium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[P+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	0.695744863750458	0.427712743049491	1.33801778471746	343.15	0.8	1	79.905	3.36	1	0	43.01	132.73	0	0	8.6	0	0	0	0	0	0	12.69	101	483.869	68.64	33	0	1055.78	1206.39	0	0	156.7	100	0	4.34	28	8.06	0	3.94	21	184.26	20.13	0	13	240.94	338.64	0	0	55.63	23	5	0	3
