ID,Classification,Temperature.K,logP_anion,Atom count_anion,Molecular weight_anion,molecular_anion,Aliphatic atom count_anion,Aromatic atom count_anion,Van der Waals surface area (3D)_anion,ASA_anion,donorcount_anion,acceptorcount_anion,Refractivity_anion,Bond count_anion,Smallest ring size_anion,Balaban index_anion,Rotatable bond count_anion,MMFF94 energy_anion,logP_cation,Atom count_cation,Molecular weight_cation,molecular_cation,Aliphatic atom count_cation,Aromatic atom count_cation,Van der Waals surface area (3D)_cation,ASA_cation,donorcount_cation,acceptorcount_cation,Refractivity_cation,Bond count_cation,Smallest ring size_cation,Balaban index_cation,Rotatable bond count_cation,MMFF94 energy_cation,logP_solid,Atom count_solid,Molecular weight_solid,molecular_solid,Aliphatic atom count_solid,Aromatic atom count_solid,Van der Waals surface area (3D)_solid,ASA_solid,donorcount_solid,acceptorcount_solid,Refractivity_solid,Bond count_solid,Smallest ring size_solid,Rotatable bond count_solid,Fused ring count_solid,class
"D-xylose_N-methyl-N,N-dioctyl-1-octanaminium_chloride_298.5K",Soluble,298.5,0.61,1,35.45,2.39,1,0,38.48,124.69,0,0,5.62,0,0,0,0,0,5.33,80,368.713,51.81,26,0,827.34,903.67,0,0,132.73,79,0,4.02,21,33.29,-2.94,20,150.13,13.45,10,0,211.24,261.75,4,5,31.38,19,0,4,0,0
"(+)-galactose_N-methyl-N,N-dioctyl-1-octanaminium_chloride_329.2K",Soluble,329.2,0.61,1,35.45,2.39,1,0,38.48,124.69,0,0,5.62,0,0,0,0,0,5.33,80,368.713,51.81,26,0,827.34,903.67,0,0,132.73,79,0,4.02,21,33.29,-3.57,24,180.156,16.12,12,0,249.55,275.87,5,6,37.35,23,0,5,0,0
"(+)-galactose_N-methyl-N,N-dioctyl-1-octanaminium_chloride_318.3K",Soluble,318.3,0.61,1,35.45,2.39,1,0,38.48,124.69,0,0,5.62,0,0,0,0,0,5.33,80,368.713,51.81,26,0,827.34,903.67,0,0,132.73,79,0,4.02,21,33.29,-3.57,24,180.156,16.12,12,0,249.55,275.87,5,6,37.35,23,0,5,0,0
"(+)-galactose_N-methyl-N,N-dioctyl-1-octanaminium_chloride_308.6K",Soluble,308.6,0.61,1,35.45,2.39,1,0,38.48,124.69,0,0,5.62,0,0,0,0,0,5.33,80,368.713,51.81,26,0,827.34,903.67,0,0,132.73,79,0,4.02,21,33.29,-3.57,24,180.156,16.12,12,0,249.55,275.87,5,6,37.35,23,0,5,0,0
"(+)-galactose_N-methyl-N,N-dioctyl-1-octanaminium_chloride_298.3K",Soluble,298.3,0.61,1,35.45,2.39,1,0,38.48,124.69,0,0,5.62,0,0,0,0,0,5.33,80,368.713,51.81,26,0,827.34,903.67,0,0,132.73,79,0,4.02,21,33.29,-3.57,24,180.156,16.12,12,0,249.55,275.87,5,6,37.35,23,0,5,0,0
"xylitol_N-methyl-N,N-dioctyl-1-octanaminium_chloride_343K",Soluble,343,0.61,1,35.45,2.39,1,0,38.48,124.69,0,0,5.62,0,0,0,0,0,5.33,80,368.713,51.81,26,0,827.34,903.67,0,0,132.73,79,0,4.02,21,33.29,-3.1,22,152.146,14.42,10,0,227.16,283.21,5,5,32.44,21,0,4,0,0
"D-sorbitol_N-methyl-N,N-dioctyl-1-octanaminium_chloride_343K",Soluble,343,0.61,1,35.45,2.39,1,0,38.48,124.69,0,0,5.62,0,0,0,0,0,5.33,80,368.713,51.81,26,0,827.34,903.67,0,0,132.73,79,0,4.02,21,33.29,-3.73,26,182.172,17.12,12,0,265.31,300.46,6,6,38.4,25,0,5,0,0
"D-sorbitol_N-methyl-N,N-dioctyl-1-octanaminium_chloride_335.5K",Soluble,335.5,0.61,1,35.45,2.39,1,0,38.48,124.69,0,0,5.62,0,0,0,0,0,5.33,80,368.713,51.81,26,0,827.34,903.67,0,0,132.73,79,0,4.02,21,33.29,-3.73,26,182.172,17.12,12,0,265.31,300.46,6,6,38.4,25,0,5,0,0
"xylitol_N-methyl-N,N-dioctyl-1-octanaminium_chloride_335.5K",Soluble,335.5,0.61,1,35.45,2.39,1,0,38.48,124.69,0,0,5.62,0,0,0,0,0,5.33,80,368.713,51.81,26,0,827.34,903.67,0,0,132.73,79,0,4.02,21,33.29,-3.1,22,152.146,14.42,10,0,227.16,283.21,5,5,32.44,21,0,4,0,0
"D-sorbitol_N-methyl-N,N-dioctyl-1-octanaminium_chloride_328.1K",Soluble,328.1,0.61,1,35.45,2.39,1,0,38.48,124.69,0,0,5.62,0,0,0,0,0,5.33,80,368.713,51.81,26,0,827.34,903.67,0,0,132.73,79,0,4.02,21,33.29,-3.73,26,182.172,17.12,12,0,265.31,300.46,6,6,38.4,25,0,5,0,0
"xylitol_N-methyl-N,N-dioctyl-1-octanaminium_chloride_328.1K",Soluble,328.1,0.61,1,35.45,2.39,1,0,38.48,124.69,0,0,5.62,0,0,0,0,0,5.33,80,368.713,51.81,26,0,827.34,903.67,0,0,132.73,79,0,4.02,21,33.29,-3.1,22,152.146,14.42,10,0,227.16,283.21,5,5,32.44,21,0,4,0,0
"D-sorbitol_N-methyl-N,N-dioctyl-1-octanaminium_chloride_318K",Soluble,318,0.61,1,35.45,2.39,1,0,38.48,124.69,0,0,5.62,0,0,0,0,0,5.33,80,368.713,51.81,26,0,827.34,903.67,0,0,132.73,79,0,4.02,21,33.29,-3.73,26,182.172,17.12,12,0,265.31,300.46,6,6,38.4,25,0,5,0,0
"D-sorbitol_N-methyl-N,N-dioctyl-1-octanaminium_chloride_308.2K",Soluble,308.2,0.61,1,35.45,2.39,1,0,38.48,124.69,0,0,5.62,0,0,0,0,0,5.33,80,368.713,51.81,26,0,827.34,903.67,0,0,132.73,79,0,4.02,21,33.29,-3.73,26,182.172,17.12,12,0,265.31,300.46,6,6,38.4,25,0,5,0,0
"xylitol_N-methyl-N,N-dioctyl-1-octanaminium_chloride_318K",Soluble,318,0.61,1,35.45,2.39,1,0,38.48,124.69,0,0,5.62,0,0,0,0,0,5.33,80,368.713,51.81,26,0,827.34,903.67,0,0,132.73,79,0,4.02,21,33.29,-3.1,22,152.146,14.42,10,0,227.16,283.21,5,5,32.44,21,0,4,0,0
"xylitol_N-methyl-N,N-dioctyl-1-octanaminium_chloride_308.2K",Soluble,308.2,0.61,1,35.45,2.39,1,0,38.48,124.69,0,0,5.62,0,0,0,0,0,5.33,80,368.713,51.81,26,0,827.34,903.67,0,0,132.73,79,0,4.02,21,33.29,-3.1,22,152.146,14.42,10,0,227.16,283.21,5,5,32.44,21,0,4,0,0
lithium_bis((trifluoromethyl)sulfonyl)amide_choline_bis(trifluoromethylsulfonyl)imide_298.15K,Soluble,298.15,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-4.66,21,104.172,12.57,7,0,226.65,282.82,1,1,42.19,20,0,3.15,2,49.26,2.17,16,287.08,14.25,16,0,270.39,391.21,0,5,31.33,14,0,2,0,0
cesium_bis((trifluoromethyl)sulfonyl)amide_choline_bis(trifluoromethylsulfonyl)imide_298.15K,Soluble,298.15,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-4.66,21,104.172,12.57,7,0,226.65,282.82,1,1,42.19,20,0,3.15,2,49.26,2.17,16,413.04,14.25,16,0,270.39,391.21,0,5,31.33,14,0,2,0,0
"LASSBio-294_1,3-dimethylimidazolium_methyl_phosphonate_298K",Soluble,298,-0.72,9,95.014,6.7,5,0,130.56,270.94,0,2,15.93,8,0,2.54,1,-17.16,-3.47,16,97.14,11.12,2,5,178.98,305.99,0,0,28.85,16,5,1.93,0,48.14,2.5,29,274.29,26.53,8,11,335.92,463.78,1,4,70.89,31,5,3,2,0
3-(4-hydroxyphenyl)-2-propenoic_acid_1-octyl-3-methylimidazolium_hexafluorophosphate_317.4K,Moderate Soluble,317.4,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,1.83,20,164.16,16.26,6,6,216.18,319.8,2,3,45.04,20,6,2,0,1
3-(4-hydroxyphenyl)-2-propenoic_acid_1-octyl-3-methylimidazolium_hexafluorophosphate_312.6K,Moderate Soluble,312.6,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,1.83,20,164.16,16.26,6,6,216.18,319.8,2,3,45.04,20,6,2,0,1
3-(4-hydroxyphenyl)-2-propenoic_acid_1-octyl-3-methylimidazolium_hexafluorophosphate_307.9K,Moderate Soluble,307.9,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,1.83,20,164.16,16.26,6,6,216.18,319.8,2,3,45.04,20,6,2,0,1
3-(4-hydroxyphenyl)-2-propenoic_acid_1-octyl-3-methylimidazolium_hexafluorophosphate_303.1K,Moderate Soluble,303.1,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,1.83,20,164.16,16.26,6,6,216.18,319.8,2,3,45.04,20,6,2,0,1
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-octyl-3-methylimidazolium_hexafluorophosphate_321.15K,Soluble,321.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,2.05,27,208.213,21.54,9,6,299.8,441.22,1,3,56.27,27,6,4,0,0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-octyl-3-methylimidazolium_hexafluorophosphate_312.15K,Soluble,312.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,2.05,27,208.213,21.54,9,6,299.8,441.22,1,3,56.27,27,6,4,0,0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-octyl-3-methylimidazolium_hexafluorophosphate_303.15K,Soluble,303.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,2.05,27,208.213,21.54,9,6,299.8,441.22,1,3,56.27,27,6,4,0,0
"3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-octyl-3-methylimidazolium_hexafluorophosphate_321.15K",Soluble,321.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,1.9,31,238.239,24.56,11,6,348.65,509.89,1,4,62.74,31,6,5,0,0
"3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-octyl-3-methylimidazolium_hexafluorophosphate_312.15K",Soluble,312.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,1.9,31,238.239,24.56,11,6,348.65,509.89,1,4,62.74,31,6,5,0,0
"3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-octyl-3-methylimidazolium_hexafluorophosphate_303.15K",Soluble,303.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,1.9,31,238.239,24.56,11,6,348.65,509.89,1,4,62.74,31,6,5,0,0
"2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-octyl-3-methylimidazolium_hexafluorophosphate_321.15K",Soluble,321.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,2.21,23,178.187,18.63,7,6,252.81,386.67,1,2,49.81,23,6,3,0,0
"2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-octyl-3-methylimidazolium_hexafluorophosphate_312.15K",Soluble,312.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,2.21,23,178.187,18.63,7,6,252.81,386.67,1,2,49.81,23,6,3,0,0
"2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-octyl-3-methylimidazolium_hexafluorophosphate_303.15K",Soluble,303.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,2.21,23,178.187,18.63,7,6,252.81,386.67,1,2,49.81,23,6,3,0,0
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_361.55K",Moderate Soluble,361.55,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_360.05K",Moderate Soluble,360.05,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_356.55K",Moderate Soluble,356.55,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_353.75K",Moderate Soluble,353.75,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_350.75K",Moderate Soluble,350.75,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_346.95K",Moderate Soluble,346.95,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_344.05K",Moderate Soluble,344.05,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_342.15K",Moderate Soluble,342.15,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
Diosgenin_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_332.25K,Moderate Soluble,332.25,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,4.93,72,414.63,50.65,30,0,697.3,543.81,1,3,120.27,77,5,0,5,1
Diosgenin_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_328.85K,Moderate Soluble,328.85,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,4.93,72,414.63,50.65,30,0,697.3,543.81,1,3,120.27,77,5,0,5,1
Diosgenin_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_325.45K,Insoluble,325.45,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,4.93,72,414.63,50.65,30,0,697.3,543.81,1,3,120.27,77,5,0,5,2
Diosgenin_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_323.65K,Insoluble,323.65,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,4.93,72,414.63,50.65,30,0,697.3,543.81,1,3,120.27,77,5,0,5,2
Diosgenin_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_315.55K,Insoluble,315.55,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,4.93,72,414.63,50.65,30,0,697.3,543.81,1,3,120.27,77,5,0,5,2
Diosgenin_1-octyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_312.85K,Insoluble,312.85,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,36.94,4.93,72,414.63,50.65,30,0,697.3,543.81,1,3,120.27,77,5,0,5,2
"1,7-heptanedioic_acid_1-methyl-3-propylimidazolium_bromide_350.2K",Soluble,350.2,0.8,1,79.905,3.36,1,0,43.01,132.73,0,0,8.6,0,0,0,0,0,-2.59,22,125.194,15.1,4,5,240.29,362.3,0,0,38.13,22,5,1.9,2,43.64,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-methyl-3-propylimidazolium_bromide_347.51K",Soluble,347.51,0.8,1,79.905,3.36,1,0,43.01,132.73,0,0,8.6,0,0,0,0,0,-2.59,22,125.194,15.1,4,5,240.29,362.3,0,0,38.13,22,5,1.9,2,43.64,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-methyl-3-propylimidazolium_bromide_344.37K",Soluble,344.37,0.8,1,79.905,3.36,1,0,43.01,132.73,0,0,8.6,0,0,0,0,0,-2.59,22,125.194,15.1,4,5,240.29,362.3,0,0,38.13,22,5,1.9,2,43.64,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-methyl-3-propylimidazolium_bromide_339.84K",Soluble,339.84,0.8,1,79.905,3.36,1,0,43.01,132.73,0,0,8.6,0,0,0,0,0,-2.59,22,125.194,15.1,4,5,240.29,362.3,0,0,38.13,22,5,1.9,2,43.64,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-methyl-3-propylimidazolium_bromide_336.45K",Soluble,336.45,0.8,1,79.905,3.36,1,0,43.01,132.73,0,0,8.6,0,0,0,0,0,-2.59,22,125.194,15.1,4,5,240.29,362.3,0,0,38.13,22,5,1.9,2,43.64,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-methyl-3-propylimidazolium_bromide_333.81K",Soluble,333.81,0.8,1,79.905,3.36,1,0,43.01,132.73,0,0,8.6,0,0,0,0,0,-2.59,22,125.194,15.1,4,5,240.29,362.3,0,0,38.13,22,5,1.9,2,43.64,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-methyl-3-propylimidazolium_bromide_330.85K",Soluble,330.85,0.8,1,79.905,3.36,1,0,43.01,132.73,0,0,8.6,0,0,0,0,0,-2.59,22,125.194,15.1,4,5,240.29,362.3,0,0,38.13,22,5,1.9,2,43.64,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-methyl-3-propylimidazolium_bromide_325.72K",Soluble,325.72,0.8,1,79.905,3.36,1,0,43.01,132.73,0,0,8.6,0,0,0,0,0,-2.59,22,125.194,15.1,4,5,240.29,362.3,0,0,38.13,22,5,1.9,2,43.64,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-methyl-3-propylimidazolium_bromide_320.03K",Soluble,320.03,0.8,1,79.905,3.36,1,0,43.01,132.73,0,0,8.6,0,0,0,0,0,-2.59,22,125.194,15.1,4,5,240.29,362.3,0,0,38.13,22,5,1.9,2,43.64,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-methyl-3-propylimidazolium_bromide_314.94K",Soluble,314.94,0.8,1,79.905,3.36,1,0,43.01,132.73,0,0,8.6,0,0,0,0,0,-2.59,22,125.194,15.1,4,5,240.29,362.3,0,0,38.13,22,5,1.9,2,43.64,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-methyl-3-propylimidazolium_bromide_311.05K",Soluble,311.05,0.8,1,79.905,3.36,1,0,43.01,132.73,0,0,8.6,0,0,0,0,0,-2.59,22,125.194,15.1,4,5,240.29,362.3,0,0,38.13,22,5,1.9,2,43.64,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
"1,7-heptanedioic_acid_1-methyl-3-propylimidazolium_bromide_310.04K",Soluble,310.04,0.8,1,79.905,3.36,1,0,43.01,132.73,0,0,8.6,0,0,0,0,0,-2.59,22,125.194,15.1,4,5,240.29,362.3,0,0,38.13,22,5,1.9,2,43.64,0.94,23,160.169,16.31,11,0,258.83,369.29,2,4,37.34,22,0,6,0,0
3-(4-hydroxyphenyl)-2-propenoic_acid_1-methyl-3-octylimidazolium_tetrafluoroborate_317.4K,Soluble,317.4,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,43.81,1.83,20,164.16,16.26,6,6,216.18,319.8,2,3,45.04,20,6,2,0,0
3-(4-hydroxyphenyl)-2-propenoic_acid_1-methyl-3-octylimidazolium_tetrafluoroborate_312.6K,Soluble,312.6,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,43.81,1.83,20,164.16,16.26,6,6,216.18,319.8,2,3,45.04,20,6,2,0,0
3-(4-hydroxyphenyl)-2-propenoic_acid_1-methyl-3-octylimidazolium_tetrafluoroborate_307.9K,Soluble,307.9,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,43.81,1.83,20,164.16,16.26,6,6,216.18,319.8,2,3,45.04,20,6,2,0,0
3-(4-hydroxyphenyl)-2-propenoic_acid_1-methyl-3-octylimidazolium_tetrafluoroborate_303.1K,Soluble,303.1,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,43.81,1.83,20,164.16,16.26,6,6,216.18,319.8,2,3,45.04,20,6,2,0,0
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-methyl-3-octylimidazolium_tetrafluoroborate_359.35K",Moderate Soluble,359.35,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,43.81,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-methyl-3-octylimidazolium_tetrafluoroborate_355.85K",Moderate Soluble,355.85,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,43.81,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-methyl-3-octylimidazolium_tetrafluoroborate_353.55K",Moderate Soluble,353.55,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,43.81,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,1
"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium_chloride_1-methyl-3-octylimidazolium_tetrafluoroborate_349.65K",Insoluble,349.65,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-0.37,37,195.329,25.53,9,5,393.44,526.19,0,0,61.13,37,5,1.84,7,43.81,-1.28,44,371.82,36.92,10,16,473.35,578.95,0,4,93.52,47,5,2,5,2
